OTU	Test-Statistic	P	FDR_P	Bonferroni_P	M_mean	F_mean	taxonomy
546	1.16980982567	0.279440319654	0.821143622188	1.0	0.723678571429	0.300558333333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Methylocystaceae; 6__Methylocystis; 7__Methylocystis sp. ATCC 49242
668	1.16980982567	0.279440319654	0.821143622188	1.0	0.64085	0.286420833333	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas monteilii
297	1.16343860853	0.280753543173	0.821143622188	1.0	1.40889285714	2.27761666667	1__Bacteria; 2__Bacteroidetes; 3__Chitinophagia; 4__Chitinophagales; 5__Chitinophagaceae; 6__Sediminibacterium; 7__Sediminibacterium_u
316	1.15352271562	0.282812934251	0.821143622188	1.0	1.25932857143	0.669854166667	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcaceae; 6__Rothia; 7__Rothia dentocariosa
476	1.15352271562	0.282812934251	0.821143622188	1.0	1.19935	0.567266666667	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium embrapense
388	1.13836913988	0.285997200369	0.821143622188	1.0	1.89797857143	1.22089583333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Bradyrhizobiaceae; 6__Bradyrhizobium; 7__Bradyrhizobium viridifuturi
55	1.13038014925	0.287694266901	0.821143622188	1.0	4.46582857143	2.874875	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. TKP
120	1.09156552143	0.296124600102	0.821143622188	1.0	1.93266428571	2.85365416667	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Micrococcales; 5__Micrococcales_u; 6__Micrococcales_u_u; 7__Micrococcales_u_u_u
24	1.09021111181	0.296424438057	0.821143622188	1.0	10.9743928571	9.02649166667	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas_u
259	1.07636780052	0.299511527125	0.821143622188	1.0	2.05122142857	1.40579583333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. PAMC 26793
307	1.06105199608	0.302975371657	0.821143622188	1.0	1.00222142857	0.558975	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Capnocytophaga; 7__Capnocytophaga sp. CM59
350	1.06105199608	0.302975371657	0.821143622188	1.0	1.04920714286	0.466075	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Carnobacteriaceae; 6__Granulicatella; 7__Granulicatella_u
334	1.05939846625	0.303352420936	0.821143622188	1.0	1.23107142857	0.7487	1__Bacteria; 2__Bacteroidetes; 3__Flavobacteriia; 4__Flavobacteriales; 5__Flavobacteriaceae; 6__Capnocytophaga; 7__Capnocytophaga sp. oral taxon 326
335	1.01408098543	0.313927142371	0.826902239283	1.0	1.03632857143	0.610804166667	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Moraxellaceae; 6__Acinetobacter; 7__Acinetobacter sp. MII
1	1.00545752743	0.315993539696	0.826902239283	1.0	2.27984285714	4.29135	1__Eukaryota; 2__Ascomycota; 3__Saccharomycetes; 4__Saccharomycetales; 5__Debaryomycetaceae; 6__Candida; 7__Candida orthopsilosis
39	0.997361879749	0.317949698863	0.826902239283	1.0	7.30173571429	6.05195833333	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Alphaproteobacteria_u; 5__Alphaproteobacteria_u_u; 6__Alphaproteobacteria_u_u_u; 7__Alphaproteobacteria_u_u_u_u
646	0.992155554109	0.319216108328	0.826902239283	1.0	1.75119285714	1.06517916667	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas sp. CBZ-4
129	0.953321746442	0.328875214175	0.826902239283	1.0	1.99430714286	1.0609625	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Bacillales; 5__Bacillales_n; 6__Gemella; 7__Gemella sanguinis
299	0.953321746442	0.328875214175	0.826902239283	1.0	1.52460714286	0.743820833333	1__Bacteria; 2__Firmicutes; 3__Bacilli; 4__Lactobacillales; 5__Enterococcaceae; 6__Enterococcus; 7__Enterococcus faecium
406	0.953321746442	0.328875214175	0.826902239283	1.0	1.31587142857	0.683920833333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Thiotrichales; 5__Piscirickettsiaceae; 6__Piscirickettsia; 7__Piscirickettsia salmonis
339	0.949118217872	0.329943848956	0.826902239283	1.0	0.692985714286	1.29701666667	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingomonadaceae_u; 7__Sphingomonadaceae_u_u
287	0.933022742665	0.334078697141	0.826902239283	1.0	2.23622142857	1.42309166667	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Burkholderiales_n; 6__Aquabacterium; 7__Aquabacterium parvum
89	0.922183181073	0.336902392414	0.826902239283	1.0	3.18974285714	2.14546666667	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Rhizobiales; 5__Rhizobiaceae; 6__Rhizobiaceae_u; 7__Rhizobiaceae_u_u
95	0.892146471415	0.344896296674	0.826902239283	1.0	2.3985	1.19157083333	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Corynebacteriaceae; 6__Corynebacterium; 7__Corynebacterium_u
101	0.883165829146	0.347336048052	0.826902239283	1.0	1.53709285714	1.32725	1__Bacteria; 2__Firmicutes; 3__Clostridia; 4__Clostridiales; 5__Clostridiales_u; 6__Clostridiales_u_u; 7__Clostridiales_u_u_u
294	0.8651898135	0.352290422815	0.826902239283	1.0	1.9884	1.36355416667	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Corynebacteriales; 5__Mycobacteriaceae; 6__Mycobacterium; 7__Mycobacterium sp. 1100029.7
222	0.859452116821	0.353892058203	0.826902239283	1.0	0.167857142857	1.24067916667	1__Bacteria; 2__Firmicutes; 3__Tissierellia; 4__Tissierellales; 5__Peptoniphilaceae; 6__Peptoniphilus; 7__Peptoniphilus rhinitidis
227	0.859452116821	0.353892058203	0.826902239283	1.0	0.252914285714	1.3490375	1__Bacteria; 2__Bacteroidetes; 3__Sphingobacteriia; 4__Sphingobacteriales; 5__Sphingobacteriaceae; 6__Sphingobacterium; 7__Sphingobacterium spiritivorum
529	0.859452116821	0.353892058203	0.826902239283	1.0	0.220078571429	0.752475	1__Bacteria; 2__Proteobacteria; 3__Alphaproteobacteria; 4__Sphingomonadales; 5__Sphingomonadaceae; 6__Sphingobium; 7__Sphingobium sp. MI1205
251	0.857489207911	0.354442274027	0.826902239283	1.0	2.38375	1.6738625	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas sp. CBZ-4
46	0.832140889775	0.361654198089	0.826902239283	1.0	5.30145714286	4.07283333333	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Pseudomonadales; 5__Pseudomonadaceae; 6__Pseudomonas; 7__Pseudomonas fluorescens
166	0.808419831563	0.368587840722	0.826902239283	1.0	1.46005	2.25539166667	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella oris
643	0.799916617511	0.371118300684	0.826902239283	1.0	1.13902857143	2.1988625	1__Prophage; 2__Proteobacteria prophage; 3__Gammaproteobacteria prophage; 4__Pseudomonadales prophage; 5__Pseudomonadaceae prophage; 6__Pseudomonas prophage; 7__Pseudomonas prophage_u
83	0.794735142119	0.372672151999	0.826902239283	1.0	0.805928571429	1.81875	1__Bacteria; 2__Proteobacteria; 3__Gammaproteobacteria; 4__Xanthomonadales; 5__Xanthomonadaceae; 6__Stenotrophomonas; 7__Stenotrophomonas maltophilia
216	0.777710167695	0.377842368005	0.826902239283	1.0	1.45595714286	0.522358333333	1__Bacteria; 2__Bacteroidetes; 3__Bacteroidia; 4__Bacteroidales; 5__Prevotellaceae; 6__Prevotella; 7__Prevotella sp. C561
149	0.77243944524	0.3794634468	0.826902239283	1.0	1.98324285714	1.37025416667	1__Bacteria; 2__Proteobacteria; 3__Betaproteobacteria; 4__Burkholderiales; 5__Oxalobacteraceae; 6__Herbaspirillum; 7__Herbaspirillum sp. RV1423
25	0.770483749055	0.380067442283	0.826902239283	1.0	8.31197142857	7.7000375	1__Bacteria; 2__Actinobacteria; 3__Actinobacteria; 4__Actinobacteria_u; 5__Actinobacteria_u_u; 6__Actinobacteria_u_u_u; 7__Actinobacteria_u_u_u_u
